"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDPREVENTIONPROGRAMME","Display Value","Numeric","Low","High","Comments"
"RSUD_600","PUBLISHED","2014","WPR","FSM","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","FSM","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GAB","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GBR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GEO","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","GHA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","GRC","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GRD","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GTM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GTM","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GTM","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GTM","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","GTM","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HND","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HRV","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","HTI","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","HUN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IDN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","IND","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","IRL","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","IRQ","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISL","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISL","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISL","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISL","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ISR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ITA","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ITA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","ITA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","JAM","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","JOR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","JPN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","ADS_IN_PUBLIC","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KAZ","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","KEN","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","KGZ","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KHM","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KIR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KOR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KOR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","KOR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","KWT","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","KWT","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","KWT","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","KWT","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","WPR","LAO","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","MASS_MEDIA_AUDIOVISUAL","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","MASS_MEDIA_PRINT","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBN","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBY","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBY","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","LBY","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","LCA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","LKA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","LKA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","LKA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","LKA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","LKA","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","LTU","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EMR","MAR","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","COMMUNITY_BASED_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MDA","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MDG","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AMR","MEX","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MKD","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","SCHOOL_MANUAL_BASED","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","PARENT_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","AFR","MLI","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MLT","PARENT_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","WORK_PLACE_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","SEAR","MMR","COMMUNITY_BASED_PROG","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","WORK_PLACE_PROG","No","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","ADS_IN_PUBLIC","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","MASS_MEDIA_AUDIOVISUAL","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","MASS_MEDIA_PRINT","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","SCHOOL_MANUAL_BASED","Yes","","","",""
"RSUD_600","PUBLISHED","2014","EUR","MNE","COMMUNITY_BASED_PROG","Yes","","","",""
