"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","WQ3","43.0","43.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","WQ4","20.0","20.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","SDN","","","WQ5","4.2","4.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AMR","SUR","","","","15.0","15.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","EDLVL00TO05YR","","","9.5","9.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","EDLVL06TO11YR","","","3.9","3.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","EDLVL12PLUSYR","","","0.5","0.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2011","AMR","SUR","","","WQ1","17.5","17.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","WQ4","3.8","3.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2006","AFR","SWZ","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","","","69.9","69.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","URB","","14.8","14.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","EDLVL06TO11YR","","","90.1","90.10000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","EDLVL12PLUSYR","","","78.2","78.20000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","WQ1","97.8","97.80000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2010","AFR","TZA","","","WQ2","94.3","94.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","EDLVL00TO05YR","","","0.2","0.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","EDLVL06TO11YR","","","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","EDLVL12PLUSYR","","","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EMR","SYR","","","WQ1","0.5","0.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EUR","TJK","","","WQ4","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","EUR","TJK","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2004","AFR","TZA","","","","98.5","98.50000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2004","AFR","TZA","","URB","","94.1","94.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","","","95.6","95.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","URB","","83.6","83.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","RUR","","99.3","99.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","EDLVL06TO11YR","","","96.9","96.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","EDLVL12PLUSYR","","","88.1","88.10000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","WQ1","99.7","99.70000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AFR","TGO","","","WQ2","99.5","99.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","AFR","TGO","","","WQ5","73.9","73.90000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2006","AMR","TTO","","","","0.2","0.20000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","TUN","","","","0.4","0.40000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2010","EMR","TUN","","URB","","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","EDLVL06TO11YR","","","3.5","3.50000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","EDLVL12PLUSYR","","","0.3","0.30000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","WQ1","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","EUR","UKR","","","WQ2","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_MICS","PUBLISHED","2005","SEAR","THA","","","WQ4","0.6","0.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","EUR","UKR","","","WQ5","0.0","0.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","","","83.6","83.60000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","URB","","58.2","58.20000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2001","AFR","ZMB","","RUR","","97.9","97.90000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2001","AFR","ZMB","EDLVL00TO05YR","","","85.0","85.00000","","",""
"EQ_SOLIDFUELS","EQ_DHS","PUBLISHED","2007","AFR","ZMB","EDLVL12PLUSYR","","","27.8","27.80000","","",""
