"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","RESIDENCEAREATYPE","WEALTHQUINTILE","Display Value","Numeric","Low","High","Comments"
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","YEARS6-11","","","49.3","0.49310","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","YEARS6-11","","","76.1","0.76052","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","YEARS6-11","","","96.9","0.96907","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","LSO","YEARS6-11","","","92.1","0.92129","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","YEARS6-11","","","97.3","0.97257","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","YEARS12+","","","22.0","0.21980","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","RUR","","8.0","0.08043","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","","","","86.0","0.85950","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","","URB","","96.0","0.96022","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","","URB","","75.0","0.74959","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","","","WQ3","22.0","0.22040","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","","WQ4","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","YEARS12+","","","88.0","0.87966","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","","","WQ3","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","","","WQ5","100.0","1.00000","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","YEARS0-5","","","57.0","0.56958","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","ZMB","YEARS6-11","","","77.9","0.77911","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","YEARS0-5","","","91.0","0.90970","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","YEARS12+","","","60.0","0.59957","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","YEARS6-11","","","59.0","0.59010","","",""
"EQ_WATERPIPED","PUBLISHED","2000","WPR","KHM","","RUR","","1.0","0.01007","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","","RUR","","18.0","0.17995","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","TCD","","URB","","42.0","0.41954","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","MLI","","URB","","59.0","0.58955","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","RUR","","58.6","0.58643","","",""
"EQ_WATERPIPED","PUBLISHED","2004","SEAR","BGD","","RUR","","0.1","0.00130","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","","RUR","","18.3","0.18250","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","","RUR","","57.4","0.57432","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","","RUR","","37.5","0.37486","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","NAM","","","","62.7","0.62705","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","","","31.7","0.31677","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","NGA","","","","10.6","0.10609","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AMR","PER","","","","76.8","0.76761","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","","","48.4","0.48364","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","SEN","","","","49.6","0.49583","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","","37.5","0.37477","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EUR","UKR","","","","67.7","0.67723","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","ZWE","","","","43.2","0.43237","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","URB","","66.4","0.66408","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","PER","","RUR","","45.6","0.45625","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","","RUR","","2.9","0.02941","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","RUR","","27.9","0.27876","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AMR","DOM","","RUR","","30.8","0.30790","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","","RUR","","4.2","0.04156","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","","RUR","","35.2","0.35229","","",""
"EQ_WATERPIPED","PUBLISHED","2002","SEAR","IDN","","RUR","","7.2","0.07156","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","","RUR","","69.4","0.69434","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MDG","","RUR","","13.9","0.13914","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","RUR","","0.8","0.00834","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","","74.4","0.74443","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","RUR","","22.3","0.22345","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","","","64.5","0.64461","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","","","95.2","0.95197","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","","","43.9","0.43881","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","BFA","","","","16.6","0.16639","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CIV","","","","46.6","0.46559","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","GHA","","","","35.4","0.35417","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","GHA","","","","39.1","0.39132","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","","","","55.9","0.55923","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","","16.4","0.16437","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","","","","85.8","0.85788","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","","URB","","90.6","0.90618","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CMR","","URB","","74.7","0.74679","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","","URB","","98.1","0.98096","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EMR","EGY","","URB","","98.8","0.98789","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","","URB","","64.2","0.64222","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","","URB","","69.6","0.69603","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","WQ1","60.5","0.60521","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","","","WQ1","79.6","0.79570","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","ZMB","","","WQ1","35.1","0.35057","","",""
"EQ_WATERPIPED","PUBLISHED","2009","EMR","JOR","","URB","","58.4","0.58420","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","KEN","","URB","","75.7","0.75711","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","URB","","52.4","0.52386","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","","WQ1","26.4","0.26394","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","WQ1","17.8","0.17783","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MDG","","","WQ1","8.1","0.08052","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","","WQ1","68.5","0.68476","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","","","WQ1","93.9","0.93852","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EMR","PAK","","URB","","66.1","0.66109","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","","","WQ1","71.4","0.71353","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AMR","PER","","","WQ1","67.3","0.67316","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","","URB","","69.4","0.69412","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","SEN","","URB","","84.5","0.84485","","",""
"EQ_WATERPIPED","PUBLISHED","1993","EUR","TUR","","URB","","78.3","0.78299","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EUR","UKR","","URB","","82.2","0.82150","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","","","WQ1","92.6","0.92647","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","","","WQ1","62.1","0.62055","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","BFA","","","WQ1","39.5","0.39541","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","WQ1","64.3","0.64287","","",""
"EQ_WATERPIPED","PUBLISHED","2002","AMR","DOM","","","WQ1","60.6","0.60588","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","GHA","","","WQ1","33.7","0.33729","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","GIN","","","WQ1","9.4","0.09434","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EMR","EGY","","","WQ2","98.9","0.98891","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","","","WQ2","86.7","0.86686","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","HTI","","","WQ2","74.6","0.74600","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","","","WQ2","71.4","0.71366","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","","WQ2","22.8","0.22776","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","WQ2","99.2","0.99150","","",""
"EQ_WATERPIPED","PUBLISHED","1992","EMR","MAR","","","WQ2","89.7","0.89671","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","","WQ2","99.5","0.99526","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","BEN","","","WQ2","46.6","0.46626","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","BFA","","","WQ2","56.6","0.56572","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AMR","COL","","","WQ2","99.1","0.99066","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","","","WQ2","32.6","0.32604","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","COL","","","WQ3","93.7","0.93697","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EMR","EGY","","","WQ3","99.4","0.99410","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","NAM","","","WQ2","95.4","0.95438","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","NGA","","","WQ2","32.6","0.32574","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","","WQ2","58.3","0.58275","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","SEN","","","WQ2","73.5","0.73535","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","","WQ2","80.4","0.80365","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","","","WQ2","97.2","0.97196","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","BOL","","","WQ3","93.2","0.93150","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","","","WQ3","94.3","0.94266","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","CMR","","","WQ3","77.3","0.77322","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","","","WQ3","72.5","0.72541","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","ETH","","","WQ3","98.6","0.98573","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","","","WQ3","51.5","0.51512","","",""
"EQ_WATERPIPED","PUBLISHED","1998","SEAR","IND","","","WQ3","76.6","0.76551","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","","","WQ3","99.5","0.99514","","",""
"EQ_WATERPIPED","PUBLISHED","2009","SEAR","MDV","","","WQ3","55.7","0.55673","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","","","WQ3","98.8","0.98754","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","","","WQ3","95.5","0.95456","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EMR","PAK","","","WQ3","73.3","0.73306","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","","WQ3","81.2","0.81235","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","SEN","","","WQ3","96.1","0.96083","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","NER","","","WQ4","64.3","0.64277","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","","WQ3","81.2","0.81150","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","RWA","","","WQ4","74.3","0.74337","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","RWA","","","WQ4","85.9","0.85866","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","MWI","","","WQ5","98.5","0.98522","","",""
"EQ_WATERPIPED","PUBLISHED","1992","EMR","MAR","","","WQ5","99.2","0.99199","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","NIC","","","WQ5","99.3","0.99291","","",""
"EQ_WATERPIPED","PUBLISHED","1990","EMR","PAK","","","WQ5","96.8","0.96825","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","","","WQ5","29.8","0.29825","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","","","WQ5","91.3","0.91285","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","SEN","","","WQ5","98.9","0.98943","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","","","WQ5","93.3","0.93274","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EUR","TUR","","","WQ4","61.8","0.61785","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","","WQ4","66.5","0.66539","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","","","WQ5","77.4","0.77377","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","","","WQ5","99.3","0.99267","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","","","WQ5","99.5","0.99512","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","","WQ5","96.6","0.96557","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","","","WQ5","4.5","0.04487","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","BGD","","","WQ4","45.8","0.45785","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AFR","BEN","","","WQ4","91.7","0.91744","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","CMR","","","WQ4","82.9","0.82941","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TCD","","","WQ4","20.4","0.20418","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EMR","EGY","","","WQ4","99.3","0.99260","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AMR","HTI","","","WQ4","51.4","0.51406","","",""
"EQ_WATERPIPED","PUBLISHED","2005","SEAR","IND","","","WQ4","77.1","0.77143","","",""
"EQ_WATERPIPED","PUBLISHED","1999","EUR","KAZ","","","WQ4","99.5","0.99454","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","KEN","","","WQ4","92.1","0.92056","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","MLI","","","WQ4","60.9","0.60897","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","MLI","","","WQ4","88.6","0.88578","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","","","WQ5","40.9","0.40864","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","HND","","","WQ5","17.2","0.17224","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","","","WQ5","48.8","0.48816","","",""
"EQ_WATERPIPED","PUBLISHED","2000","EUR","ARM","YEARS12+","","","98.4","0.98365","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","YEARS12+","","","92.4","0.92363","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","YEARS12+","","","90.7","0.90655","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","YEARS12+","","","31.2","0.31195","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","YEARS12+","","","80.9","0.80949","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EUR","KGZ","YEARS12+","","","97.8","0.97802","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","MDG","YEARS12+","","","84.3","0.84293","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MOZ","YEARS12+","","","76.8","0.76835","","",""
"EQ_WATERPIPED","PUBLISHED","2001","SEAR","NPL","YEARS12+","","","70.8","0.70816","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","YEARS12+","","","68.9","0.68877","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","RWA","YEARS12+","","","91.1","0.91111","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","TZA","YEARS12+","","","92.6","0.92632","","",""
"EQ_WATERPIPED","PUBLISHED","2006","EUR","AZE","YEARS12+","","","83.9","0.83908","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","YEARS12+","","","98.8","0.98826","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","YEARS12+","","","90.4","0.90431","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","","","WQ5","46.8","0.46809","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","YEARS0-5","","","24.6","0.24576","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","YEARS0-5","","","21.8","0.21819","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","BFA","YEARS0-5","","","83.6","0.83612","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","CMR","YEARS0-5","","","52.7","0.52680","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AMR","DOM","YEARS0-5","","","55.2","0.55190","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","COD","YEARS12+","","","68.8","0.68781","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","YEARS0-5","","","67.3","0.67275","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AMR","GTM","YEARS0-5","","","70.5","0.70543","","",""
"EQ_WATERPIPED","PUBLISHED","2007","EMR","JOR","YEARS0-5","","","79.2","0.79223","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","YEARS0-5","","","70.2","0.70215","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","YEARS0-5","","","52.5","0.52519","","",""
"EQ_WATERPIPED","PUBLISHED","2011","SEAR","NPL","YEARS0-5","","","52.1","0.52106","","",""
"EQ_WATERPIPED","PUBLISHED","2001","AMR","NIC","YEARS0-5","","","89.5","0.89536","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","RWA","YEARS0-5","","","64.8","0.64803","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","YEARS0-5","","","69.3","0.69319","","",""
"EQ_WATERPIPED","PUBLISHED","1995","AFR","UGA","YEARS0-5","","","33.1","0.33130","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","YEARS12+","","","56.2","0.56239","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","YEARS6-11","","","76.2","0.76212","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","YEARS6-11","","","98.8","0.98803","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","BFA","YEARS6-11","","","79.2","0.79232","","",""
"EQ_WATERPIPED","PUBLISHED","1994","AFR","CAF","YEARS6-11","","","51.4","0.51433","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","YEARS6-11","","","85.6","0.85606","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","YEARS6-11","","","84.7","0.84699","","",""
"EQ_WATERPIPED","PUBLISHED","2009","AMR","GUY","YEARS6-11","","","31.3","0.31290","","",""
"EQ_WATERPIPED","PUBLISHED","1997","EMR","JOR","YEARS6-11","","","97.8","0.97761","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","YEARS6-11","","","88.7","0.88718","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MDG","YEARS6-11","","","71.6","0.71557","","",""
"EQ_WATERPIPED","PUBLISHED","1992","AFR","MWI","YEARS6-11","","","84.3","0.84266","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","YEARS6-11","","","62.3","0.62330","","",""
"EQ_WATERPIPED","PUBLISHED","2006","SEAR","NPL","YEARS6-11","","","55.8","0.55757","","",""
"EQ_WATERPIPED","PUBLISHED","2003","WPR","PHL","YEARS6-11","","","68.2","0.68184","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","SEN","YEARS6-11","","","92.5","0.92537","","",""
"EQ_WATERPIPED","PUBLISHED","1998","EUR","TUR","YEARS6-11","","","67.1","0.67135","","",""
"EQ_WATERPIPED","PUBLISHED","1996","EUR","UZB","YEARS6-11","","","93.4","0.93373","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","ARM","","RUR","","87.8","0.87780","","",""
"EQ_WATERPIPED","PUBLISHED","1993","SEAR","BGD","","RUR","","0.5","0.00497","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AFR","CMR","","RUR","","12.6","0.12647","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AMR","COL","","RUR","","63.9","0.63859","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","CIV","","RUR","","30.4","0.30429","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","GHA","","RUR","","15.7","0.15686","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","GHA","","RUR","","22.2","0.22246","","",""
"EQ_WATERPIPED","PUBLISHED","2007","SEAR","IDN","","RUR","","8.9","0.08937","","",""
"EQ_WATERPIPED","PUBLISHED","2002","EMR","JOR","","RUR","","82.9","0.82948","","",""
"EQ_WATERPIPED","PUBLISHED","2004","AFR","MWI","","RUR","","9.1","0.09081","","",""
"EQ_WATERPIPED","PUBLISHED","1996","SEAR","NPL","","RUR","","29.1","0.29140","","",""
"EQ_WATERPIPED","PUBLISHED","2006","SEAR","NPL","","RUR","","38.9","0.38887","","",""
"EQ_WATERPIPED","PUBLISHED","1998","WPR","PHL","","RUR","","31.1","0.31122","","",""
"EQ_WATERPIPED","PUBLISHED","2008","WPR","PHL","","RUR","","29.1","0.29050","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","MDG","","","","17.2","0.17236","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","MAR","","","","71.3","0.71279","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","MOZ","","","","20.9","0.20864","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","GAB","","URB","","93.1","0.93141","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","HTI","","URB","","82.4","0.82407","","",""
"EQ_WATERPIPED","PUBLISHED","1997","SEAR","IDN","","URB","","41.7","0.41715","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AFR","KEN","","URB","","71.2","0.71205","","",""
"EQ_WATERPIPED","PUBLISHED","2005","EUR","MDA","","URB","","73.7","0.73668","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","PER","","URB","","87.8","0.87762","","",""
"EQ_WATERPIPED","PUBLISHED","1991","AMR","PER","","","","71.6","0.71644","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AMR","PER","","","","72.3","0.72349","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","SWZ","","","","56.3","0.56290","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","","","","38.4","0.38444","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","","","15.9","0.15939","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","ZMB","","","","34.4","0.34359","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","BEN","","URB","","58.8","0.58812","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","","URB","","84.3","0.84294","","",""
"EQ_WATERPIPED","PUBLISHED","2010","AFR","TZA","","RUR","","24.1","0.24104","","",""
"EQ_WATERPIPED","PUBLISHED","1998","AFR","TGO","","RUR","","20.2","0.20239","","",""
"EQ_WATERPIPED","PUBLISHED","1997","WPR","VNM","","RUR","","3.2","0.03221","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","ZWE","","RUR","","17.4","0.17406","","",""
"EQ_WATERPIPED","PUBLISHED","2003","AMR","BOL","","","","77.9","0.77898","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AMR","BRA","","","","72.7","0.72725","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","","","49.5","0.49506","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","ETH","","","","17.5","0.17529","","",""
"EQ_WATERPIPED","PUBLISHED","2011","AFR","ETH","","","","34.3","0.34303","","",""
"EQ_WATERPIPED","PUBLISHED","1992","SEAR","IND","","","","33.2","0.33169","","",""
"EQ_WATERPIPED","PUBLISHED","2005","AFR","COG","","URB","","86.8","0.86785","","",""
"EQ_WATERPIPED","PUBLISHED","2003","EMR","EGY","","URB","","99.7","0.99731","","",""
"EQ_WATERPIPED","PUBLISHED","1990","AMR","COL","","URB","","97.4","0.97440","","",""
"EQ_WATERPIPED","PUBLISHED","1997","AFR","SEN","","","WQ1","45.3","0.45313","","",""
"EQ_WATERPIPED","PUBLISHED","2008","EUR","ALB","","","WQ2","74.8","0.74781","","",""
"EQ_WATERPIPED","PUBLISHED","1999","SEAR","BGD","","","WQ2","12.5","0.12503","","",""
"EQ_WATERPIPED","PUBLISHED","2006","AFR","UGA","","","WQ1","25.5","0.25488","","",""
"EQ_WATERPIPED","PUBLISHED","2008","AFR","STP","","URB","","96.7","0.96738","","",""
"EQ_WATERPIPED","PUBLISHED","1999","AFR","TZA","","URB","","80.1","0.80141","","",""
"EQ_WATERPIPED","PUBLISHED","2000","AFR","UGA","","URB","","63.3","0.63318","","",""
"EQ_WATERPIPED","PUBLISHED","1996","AFR","ZMB","","URB","","80.7","0.80737","","",""
"EQ_WATERPIPED","PUBLISHED","2007","AFR","ZMB","","URB","","76.6","0.76590","","",""
"EQ_WATERPIPED","PUBLISHED","1995","EUR","KAZ","","","WQ2","98.8","0.98799","","",""
"EQ_WATERPIPED","PUBLISHED","1993","AFR","KEN","","","WQ2","78.4","0.78426","","",""
