"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"ebreast5","EQ_DHS","PUBLISHED","1997","EMR","JOR","SHLM","","","","","29.4 [27.5-31.4]","29.41648","27.48962","31.41987",""
"ebreast5","EQ_DHS","PUBLISHED","2007","EMR","JOR","PRLM","","","","","46.2 [39.5-53.0]","46.17251","39.49835","52.98675",""
"ebreast5","EQ_DHS","PUBLISHED","2012","EMR","JOR","PRLM","","","","","24.6 [18.8-31.5]","24.58912","18.80228","31.46678",""
"ebreast5","EQ_MICS","PUBLISHED","2006","EUR","KAZ","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2015","EUR","KAZ","PRLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2003","AFR","KEN","NHLM","","","","","54.2 [46.5-61.7]","54.22033","46.52676","61.71776",""
"ebreast5","EQ_DHS","PUBLISHED","2003","AFR","KEN","SHLM","","","","","53.1 [49.0-57.2]","53.12619","48.99855","57.21147",""
"ebreast5","EQ_DHS","PUBLISHED","2008","AFR","KEN","SHLM","","","","","59.1 [54.8-63.3]","59.09483","54.79308","63.26171",""
"ebreast5","EQ_DHS","PUBLISHED","2012","EUR","KGZ","NHLM","","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"ebreast5","EQ_MICS","PUBLISHED","2014","EUR","KGZ","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2014","EUR","KGZ","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2005","WPR","KHM","PRLM","","","","","33.8 [31.8-35.8]","33.77055","31.79271","35.80684",""
"ebreast5","EQ_DHS","PUBLISHED","2010","WPR","KHM","PRLM","","","","","65.2 [62.6-67.7]","65.16302","62.57471","67.66484",""
"ebreast5","EQ_MICS","PUBLISHED","2006","WPR","LAO","NHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2006","WPR","LAO","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_MICS","PUBLISHED","2011","WPR","LAO","SHLM","","","","","No data","","","","Not available."
"ebreast5","EQ_DHS","PUBLISHED","2013","AFR","LBR","PRLM","","","","","62.7 [58.0-67.1]","62.66419","58.03472","67.07271",""
"ebreast5","EQ_DHS","PUBLISHED","2004","AFR","LSO","NHLM","","","","","66.7 [52.7-78.2]","66.66930","52.72088","78.20390",""
"ebreast5","EQ_DHS","PUBLISHED","2009","AFR","LSO","NHLM","","","","","60.2 [42.2-75.9]","60.24301","42.21617","75.86161",""
